target_label,seed,score,known_coverage_target,threshold,known_test_coverage,known_false_reject_rate,unknown_recall,unknown_auroc,unknown_auprc,known_accepted_l3_accuracy,known_rejected_parent_accuracy,unknown_rejected_parent_accuracy,unknown_parent_safe_rate,known_accepted_l3_risk,known_hierarchical_accuracy,unknown_hierarchical_accuracy,combined_hierarchical_accuracy,unknown_unsafe_accept_rate,n_val_known,n_test_known,n_test_unknown
B naive lambda,42,one_minus_max_probability,0.8,0.21125733852386475,0.8047817625799277,0.19521823742007227,0.10843373493975904,0.42205016898285386,0.003913753757740489,0.9284233798535305,0.9014525776132156,0.3333333333333333,0.03614457831325301,0.07157662014646948,0.9231581873783709,0.03614457831325301,0.9190834624750941,0.891566265060241,9992,17985,83
B naive lambda,42,one_minus_margin,0.95,0.4122648239135742,0.940116763969975,0.059883236030025024,0.060240963855421686,0.4279469839323935,0.003990053282981212,0.9287911048024604,0.755803156917363,0.4,0.024096385542168676,0.07120889519753959,0.9184320266889074,0.024096385542168676,0.9143236661500996,0.9397590361445783,9992,17985,83
B naive lambda,42,one_minus_margin,0.8,0.22585976123809814,0.8016680567139283,0.19833194328607173,0.13253012048192772,0.4279469839323935,0.003990053282981212,0.935150506311555,0.8917858144098683,0.45454545454545453,0.060240963855421686,0.06484949368844495,0.9265499026966917,0.060240963855421686,0.9225702900154971,0.8674698795180723,9992,17985,83
B naive lambda,42,energy,0.95,-4.495613098144531,0.9426744509313316,0.05732554906866833,0.03614457831325301,0.40222608532545523,0.0037856971104422545,0.9270378671699894,0.7449078564500485,0.3333333333333333,0.012048192771084338,0.07296213283001063,0.9165971643035863,0.012048192771084338,0.91244188620766,0.963855421686747,9992,17985,83
B naive lambda,42,energy,0.8,-4.913388252258301,0.8000556018904643,0.19994439810953574,0.12048192771084337,0.40222608532545523,0.0037856971104422545,0.9351588018625339,0.8887652947719689,0.5,0.060240963855421686,0.06484119813746614,0.9258826800111204,0.060240963855421686,0.9219061323887536,0.8795180722891566,9992,17985,83
B naive lambda,43,one_minus_max_probability,0.95,0.2812809348106384,0.9400055601890465,0.05999443981095357,0.04819277108433735,0.4028464148503941,0.0037410415324447247,0.9361173547852834,0.7599629286376274,0.5,0.024096385542168676,0.06388264521471665,0.9255490686683348,0.024096385542168676,0.921408014168696,0.9518072289156626,9992,17985,83
B naive lambda,43,one_minus_max_probability,0.8,0.21883875131607056,0.8095079232693911,0.19049207673060883,0.0963855421686747,0.4028464148503941,0.0037410415324447247,0.9335119170272683,0.9095154699357851,0.625,0.060240963855421686,0.06648808297273168,0.9289407839866556,0.060240963855421686,0.9249501881779942,0.9036144578313253,9992,17985,83
B naive lambda,43,one_minus_margin,0.95,0.388283371925354,0.939505143174868,0.06049485682513205,0.04819277108433735,0.4090795207518984,0.0038044786215578664,0.9363792389181511,0.7683823529411765,0.5,0.024096385542168676,0.06362076108184889,0.926216291353906,0.024096385542168676,0.9220721717954394,0.9518072289156626,9992,17985,83
B naive lambda,43,one_minus_margin,0.8,0.23312711715698242,0.8057825966082847,0.1942174033917153,0.10843373493975904,0.4090795207518984,0.0038044786215578664,0.9395528567485509,0.902089894073862,0.5555555555555556,0.060240963855421686,0.060447143251449065,0.9322768974145121,0.060240963855421686,0.9282709763117113,0.891566265060241,9992,17985,83
B naive lambda,43,energy,0.95,-4.510361194610596,0.9465665832638309,0.05343341673616903,0.03614457831325301,0.4126879494625709,0.0038403396527264986,0.9323308270676691,0.7398543184183143,0.6666666666666666,0.024096385542168676,0.06766917293233088,0.9220461495690854,0.024096385542168676,0.9179211866282931,0.963855421686747,9992,17985,83
B naive lambda,43,energy,0.8,-5.01431131362915,0.7953294412010008,0.20467055879899917,0.13253012048192772,0.4126879494625709,0.0038403396527264986,0.9444211409395973,0.8899755501222494,0.5454545454545454,0.07228915662650602,0.05557885906040272,0.9332777314428691,0.07228915662650602,0.9293225592207217,0.8674698795180723,9992,17985,83
