method,class_label,n_observed_donors,mean_f1,sd_across_donors,ci95_low,ci95_high,ci95_margin,worst_donor,worst_donor_f1,total_test_support
mosaic_full,B memory kappa,8,0.9018216646252663,0.02082629149698496,0.8844104492181168,0.9192328800324157,0.01741121540714943,P3,0.8710157643888031,2037
mosaic_full,B memory lambda,8,0.8697293010539311,0.03227969728507474,0.8427427987863825,0.8967158033214797,0.026986502267548604,P2,0.8059317943038873,1248
mosaic_full,B naive kappa,8,0.899897014846508,0.03681591957060486,0.8691181358440274,0.9306758938489885,0.030778879002480542,P8,0.8117260269647311,4852
mosaic_full,B naive lambda,8,0.8507633438951787,0.02121539151577136,0.8330268327317975,0.86849985505856,0.01773651116338124,P8,0.814728110457377,2866
mosaic_full,CD14 Mono,8,0.9858501131724768,0.005923885777558429,0.9808976207263133,0.9908026056186404,0.004952492446163574,P2,0.9737990125588533,42690
mosaic_full,CD16 Mono,8,0.9415069383729905,0.014985585801930766,0.9289786751227853,0.9540352016231957,0.01252826325020515,P5,0.9177657862325238,6320
mosaic_full,CD4 CTL,8,0.8677111752237148,0.1817868286694615,0.7157335832167663,1.0196887672306634,0.15197759200694852,P6,0.4656084656084656,1736
mosaic_full,CD4 Naive,8,0.9672762141868105,0.01198369037638764,0.9572575983162858,0.9772948300573353,0.01001861587052478,P1,0.954614691719384,17479
mosaic_full,CD4 Proliferating,8,0.7647786652378107,0.11591506730449953,0.6678712438630044,0.8616860866126169,0.09690742137480622,P5,0.6126984126984126,108
mosaic_full,CD4 TCM_1,8,0.830293514611503,0.04555448594210361,0.7922090112991993,0.8683780179238068,0.038084503312303716,P6,0.7236345941551896,8141
mosaic_full,CD4 TCM_2,8,0.7274498586634726,0.03126193489572054,0.7013142270464623,0.7535854902804828,0.026135631617010248,P8,0.6825689011607098,593
mosaic_full,CD4 TCM_3,8,0.8571063171243272,0.02457701347254685,0.8365594196751641,0.8776532145734902,0.02054689744916307,P3,0.8271592544733788,6155
mosaic_full,CD4 TEM_1,8,0.7760589572521934,0.08589728386416891,0.7042470308482717,0.8478708836561152,0.07181192640392177,P4,0.587648101812316,1706
mosaic_full,CD4 TEM_2,8,0.6921455634576258,0.07812288732429142,0.6268331952124861,0.7574579317027654,0.0653123682451396,P7,0.5818875547076646,452
mosaic_full,CD4 TEM_3,8,0.7483699778243362,0.0630648409805155,0.695646451358362,0.8010935042903105,0.0527235264659742,P2,0.65359180491678,2044
mosaic_full,CD4 TEM_4,7,0.3715278038586309,0.1263359191909505,0.2546865662473994,0.4883690414698624,0.11684123761123147,P2,0.16666666666666666,80
mosaic_full,CD8 Naive,8,0.9795372957008384,0.006786144849385487,0.97386393663094,0.9852106547707368,0.005673359069898437,P4,0.9652732666329902,10478
mosaic_full,CD8 Naive_2,8,0.6304681691536236,0.07389032060956992,0.568694315233313,0.6922420230739341,0.06177385392031055,P4,0.5316264074365017,290
mosaic_full,CD8 Proliferating,8,0.6578923723567648,0.15002627159456555,0.532467270540503,0.7833174741730266,0.12542510181626174,P4,0.3878787878787879,91
mosaic_full,CD8 TCM_1,8,0.6932212344782144,0.04929486138588509,0.6520096990409296,0.7344327699154991,0.04121153543728476,P4,0.6297535558931351,929
mosaic_full,CD8 TCM_2,8,0.8175187223152669,0.0851215866157016,0.7463552950397546,0.8886821495907792,0.07116342727551225,P2,0.6634142418247037,1322
mosaic_full,CD8 TCM_3,8,0.8448560860641355,0.05640846009002407,0.7976974332835776,0.8920147388446935,0.04715865278055798,P4,0.7728123728123729,632
mosaic_full,CD8 TEM_1,8,0.8752246244264605,0.029317806587703773,0.8507143247488845,0.8997349241040365,0.02451029967757603,P8,0.8455033818714283,2786
mosaic_full,CD8 TEM_2,8,0.7437287918852169,0.1105896320022042,0.6512735458388184,0.8361840379316154,0.09245524604639858,P7,0.533788962714318,2435
mosaic_full,CD8 TEM_3,8,0.608585551788175,0.08522856098961447,0.5373326916980153,0.6798384118783346,0.07125286009015962,P3,0.4728710611063552,393
mosaic_full,CD8 TEM_4,8,0.7827270904580896,0.10618324580379783,0.6939556754614318,0.8714985054547475,0.0887714149966579,P5,0.6076611451166541,3504
mosaic_full,CD8 TEM_5,8,0.5912897446184562,0.34302908929021686,0.30451024931489185,0.8780692399220205,0.28677949530356434,P6,0.0,1973
mosaic_full,CD8 TEM_6,8,0.8578484539970508,0.08456090738638282,0.7871537662874568,0.9285431417066448,0.07069468770959399,P6,0.701010101010101,636
mosaic_full,Doublet,8,0.6444341953317354,0.0695452512500677,0.586292910301006,0.7025754803624648,0.058141285030729316,P7,0.5303828684976225,605
mosaic_full,Eryth,8,0.8482067774897699,0.08663222289209394,0.775780426682532,0.9206331282970078,0.07242635080723794,P7,0.6666666666666666,83
mosaic_full,HSPC,8,0.9804639382596021,0.02645086625136843,0.9583504606836761,1.002577415835528,0.02211347757592598,P6,0.9333333333333332,329
mosaic_full,ILC,8,0.9419481159524491,0.0465673165678994,0.9030168650471214,0.9808793668577768,0.03893125090532772,P4,0.8727272727272729,132
mosaic_full,MAIT,8,0.958704909561966,0.03260140891308804,0.9314494496427329,0.985960369481199,0.027255459919233026,P1,0.9071855571496892,2784
mosaic_full,NK Proliferating,8,0.8857462475194549,0.04923163651162562,0.8445875693998054,0.9269049256391043,0.041158678119649454,P7,0.799333158956505,548
mosaic_full,NK_1,8,0.6559624656497288,0.26701911450290083,0.43272889950525406,0.8791960317942036,0.22323356614447476,P3,0.2645601707386604,4126
mosaic_full,NK_2,8,0.9086662338438349,0.017008918127013335,0.8944464224388677,0.9228860452488021,0.014219811404967182,P7,0.8797933989427854,9418
mosaic_full,NK_3,8,0.6059144196853974,0.10794692071496664,0.5156685355644122,0.6961603038063826,0.09024588412098523,P3,0.461998089268286,2152
mosaic_full,NK_4,8,0.6992927233063688,0.02940512626892621,0.6747094225484388,0.7238760240642989,0.024583300757930047,P2,0.6638398361589765,1477
mosaic_full,NK_CD56bright,8,0.8827079751515765,0.05287829289396142,0.8385006160030508,0.9269153343001022,0.04420735914852571,P4,0.7666666666666666,943
mosaic_full,Plasma,8,0.9808182646751571,0.011254379374820512,0.971409368060167,0.9902271612901472,0.009408896614990135,P2,0.9587213415827426,318
mosaic_full,Plasmablast,7,0.9680414692935123,0.04004803524573842,0.9310032142036212,1.0050797243834033,0.037038255089891114,P7,0.9177294685990338,48
mosaic_full,Platelet,8,0.9383257320210423,0.0441506880313116,0.9014148331316116,0.975236630910473,0.03691089888943062,P2,0.8393310306353784,2293
mosaic_full,Treg Memory,8,0.8162345905438486,0.039018217310469526,0.783614544555637,0.8488546365320603,0.03262004598821169,P3,0.7524555918661001,1212
mosaic_full,Treg Naive,8,0.7652322399696743,0.08575025215350045,0.693543235151984,0.8369212447873645,0.07168900481769021,P3,0.6339248358707356,1295
mosaic_full,cDC1,8,0.9773548864984276,0.02425272281923324,0.9570791028200569,0.9976306701767983,0.02027578367837071,P2,0.9333333333333332,151
mosaic_full,cDC2_1,8,0.7038266514577747,0.05400897335268199,0.6586740197903136,0.7489792831252358,0.045152631667461134,P6,0.6266257040450589,772
mosaic_full,cDC2_2,8,0.9314958463999127,0.016896639726186387,0.9173699020870608,0.9456217907127645,0.014125944312851848,P4,0.9111988871964029,1729
mosaic_full,dnT_1,8,0.49568065582802767,0.22608257355667322,0.3066708943653201,0.6846904172907353,0.1890097614627076,P5,0.1111111111111111,189
mosaic_full,dnT_2,8,0.9267777795821173,0.04190168292818014,0.8917470960112934,0.9618084631529411,0.03503068357082388,P5,0.8666666666666667,167
mosaic_full,gdT_1,8,0.9558273859835246,0.029759801929512945,0.9309475689530242,0.9807072030140249,0.02487981703050035,P1,0.9005115651382481,1633
mosaic_full,gdT_2,8,0.40825078534271575,0.3801208853156593,0.09046177254869842,0.726039798136733,0.31778901279401733,P1,0.0,769
mosaic_full,gdT_3,8,0.9208313395321188,0.014210826759896326,0.9089507910501167,0.932711888014121,0.011880548482002118,P2,0.9003100282485876,724
mosaic_full,gdT_4,8,0.7204906325792144,0.07857681765218537,0.6547987690830868,0.7861824960753421,0.06569186349612771,P5,0.6075558428499606,523
mosaic_full,pDC,8,0.99518424164698,0.004513231104771928,0.9914110860201703,0.9989573972737898,0.003773155626809854,P1,0.9853542410598769,861
mosaic_no_hsr,ASDC_mDC,8,0.7755576984743652,0.23827129698277974,0.5763579092219845,0.9747574877267459,0.19919978925238066,P8,0.2222222222222222,40
mosaic_no_hsr,ASDC_pDC,8,0.777509187435658,0.16852997729891459,0.6366146005266922,0.9184037743446238,0.1408945869089659,P3,0.4444444444444444,36
mosaic_no_hsr,B intermediate kappa,8,0.8485332862276193,0.028095744220380713,0.82504465625641,0.8720219161988285,0.02348862997120929,P7,0.8110425980195091,1100
mosaic_no_hsr,B intermediate lambda,8,0.8308950064567173,0.039249669765686696,0.7980814613736291,0.8637085515398055,0.03281354508308815,P1,0.7721643054441771,1331
mosaic_no_hsr,B memory kappa,8,0.904338415489597,0.022431379950886614,0.8855853125542501,0.923091518424944,0.018753102935346946,P2,0.8673601959341427,2037
mosaic_no_hsr,B memory lambda,8,0.8786060047053319,0.03377241003484854,0.8503715633492964,0.9068404460613674,0.028234441356035513,P2,0.8056458408571084,1248
mosaic_no_hsr,B naive kappa,8,0.8981931619931561,0.03828491153490684,0.8661861749751157,0.9302001490111965,0.032006987018040396,P8,0.8043189440803394,4852
mosaic_no_hsr,B naive lambda,8,0.8388431071929225,0.028385091854492492,0.8151125765460313,0.8625736378398138,0.023730530646891207,P8,0.8007160401315515,2866
mosaic_no_hsr,CD14 Mono,8,0.9870537127177528,0.004455851381240154,0.983328527740281,0.9907788976952245,0.00372518497747178,P2,0.9784962914182188,42690
mosaic_no_hsr,CD16 Mono,8,0.9437715691052957,0.014490259414831662,0.9316574090776386,0.9558857291329528,0.01211416002765705,P5,0.9188043436690546,6320
mosaic_no_hsr,CD4 CTL,8,0.8933567518051213,0.12419871759851352,0.7895240254787612,0.9971894781314814,0.10383272632636008,P6,0.6781144781144781,1736
mosaic_no_hsr,CD4 Naive,8,0.9675854739499488,0.01151006403443925,0.9579628196102302,0.9772081282896673,0.009622654339718517,P1,0.9529448686899921,17479
mosaic_no_hsr,CD4 Proliferating,8,0.7742617722564864,0.10571206327868303,0.6858842757086338,0.862639268804339,0.08837749654785265,P8,0.6262626262626262,108
mosaic_no_hsr,CD4 TCM_1,8,0.8294030739053737,0.04326209576515843,0.7932350567410625,0.8655710910696849,0.0361680171643112,P6,0.7301470962938751,8141
mosaic_no_hsr,CD4 TCM_2,8,0.7350506087064227,0.038663949626041735,0.702726737914177,0.7673744794986684,0.032323870792245704,P8,0.6592430327370087,593
mosaic_no_hsr,CD4 TCM_3,8,0.8558593355394613,0.02486431832202986,0.8350722452253039,0.8766464258536186,0.02078709031415737,P1,0.8219718787932955,6155
mosaic_no_hsr,CD4 TEM_1,8,0.7967903399383846,0.06961279389262824,0.7385925878453864,0.8549880920313827,0.05819775209299817,P4,0.6836868096689993,1706
mosaic_no_hsr,CD4 TEM_2,8,0.6968355198831035,0.09211368049754508,0.619826555837811,0.7738444839283961,0.07700896404529255,P8,0.5760259120724237,452
mosaic_no_hsr,CD4 TEM_3,8,0.757356020566981,0.05976132107157719,0.7073943058592193,0.8073177352747428,0.04996171470776182,P2,0.6766409266409266,2044
mosaic_no_hsr,CD4 TEM_4,7,0.35803241592715274,0.11576797063476732,0.25096490059715126,0.4650999312571542,0.10706751533000146,P2,0.2222222222222222,80
mosaic_no_hsr,CD8 Naive,8,0.9804825725067994,0.007440488226718451,0.9742621686836554,0.9867029763299433,0.006220403823143884,P4,0.9657849036087587,10478
mosaic_no_hsr,CD8 Naive_2,8,0.6457986326714861,0.08098456809078138,0.5780938394351248,0.7135034259078473,0.06770479323636122,P4,0.5268101092896176,290
mosaic_no_hsr,CD8 Proliferating,8,0.6857813334399243,0.1440786758042059,0.5653285461365752,0.8062341207432734,0.12045278730334912,P4,0.4444444444444445,91
mosaic_no_hsr,CD8 TCM_1,8,0.6926507278702747,0.049802895151016,0.6510144655765508,0.7342869901639986,0.041636262293723886,P4,0.6187922014156538,929
mosaic_no_hsr,CD8 TCM_2,8,0.8139730333909861,0.09300286211795344,0.7362206949080867,0.8917253718738856,0.07775233848289943,P2,0.6148855666297527,1322
mosaic_no_hsr,CD8 TCM_3,8,0.8434902393665105,0.06293376618365255,0.790876294172985,0.8961041845600359,0.05261394519352541,P4,0.7333917496665401,632
mosaic_no_hsr,CD8 TEM_1,8,0.8744654836222888,0.0285087432611623,0.8506315778124581,0.8982993894321195,0.02383390580983065,P8,0.8446042218083426,2786
mosaic_no_hsr,CD8 TEM_2,8,0.741069193561766,0.10445931284981941,0.653739022581766,0.8283993645417661,0.08733017098000005,P7,0.5516976811438518,2435
mosaic_no_hsr,CD8 TEM_3,8,0.6003799023616716,0.09699411454015477,0.5192907933511286,0.6814690113722146,0.08108910901054305,P3,0.407901611104051,393
mosaic_no_hsr,CD8 TEM_4,8,0.7917996773523415,0.09698505823159129,0.7107181396052283,0.8728812150994546,0.0810815377471131,P5,0.6175390914439779,3504
mosaic_no_hsr,CD8 TEM_5,8,0.61805346773108,0.3227481170127732,0.34822928955827415,0.887877645903886,0.2698241781728059,P6,0.0,1973
mosaic_no_hsr,CD8 TEM_6,8,0.8357823350776286,0.09255153751429654,0.7584073134057396,0.9131573567495175,0.07737502167188896,P6,0.642583470169677,636
mosaic_no_hsr,Doublet,8,0.6559003295854355,0.08461099556415891,0.5851637671113048,0.7266368920595663,0.07073656247413079,P7,0.5334539808432738,605
mosaic_no_hsr,Eryth,8,0.8518597947057638,0.08549843703680442,0.7803813125939623,0.9233382768175653,0.07147848211180155,P7,0.6666666666666666,83
mosaic_no_hsr,HSPC,8,0.9834779136188152,0.02067488274070697,0.966193279099601,1.0007625481380296,0.017284634519214276,P7,0.9473684210526315,329
mosaic_no_hsr,ILC,8,0.9318117015812679,0.043343404968389836,0.895575708221951,0.9680476949405848,0.03623599335931696,P4,0.8484848484848485,132
mosaic_no_hsr,MAIT,8,0.9615159517268964,0.037143188046711996,0.9304634694314678,0.992568434022325,0.031052482295428584,P1,0.8838551629249304,2784
mosaic_no_hsr,NK Proliferating,8,0.8852561509997183,0.04747013279418415,0.8455701268410157,0.9249421751584209,0.039686024158702635,P7,0.8019556752121942,548
mosaic_no_hsr,NK_1,8,0.6592410187555637,0.2625837674867509,0.4397154955103648,0.8787665420007627,0.2195255232451989,P3,0.25892080653933985,4126
mosaic_no_hsr,NK_2,8,0.9078552629733094,0.018713119353107016,0.8922107036890119,0.923499822257607,0.015644559284297543,P7,0.8776382912957733,9418
mosaic_no_hsr,NK_3,8,0.6145836476130189,0.11098110113543666,0.5218011251811463,0.7073661700448914,0.09278252243187254,P4,0.4601881140602057,2152
mosaic_no_hsr,NK_4,8,0.7048500822788715,0.027589095808350797,0.6817850209799253,0.7279151435778176,0.023065061298946154,P6,0.6570248324115143,1477
mosaic_no_hsr,NK_CD56bright,8,0.8839137188939824,0.04954617256022259,0.842492082057164,0.9253353557308008,0.04142163683681849,P4,0.7756492124308217,943
mosaic_no_hsr,Plasma,8,0.9783503766719939,0.018596952591606722,0.9628029352306846,0.9938978181133031,0.015547441441309252,P2,0.9407205189727185,318
mosaic_no_hsr,Plasmablast,7,0.9265415360653455,0.07326454984895807,0.8587831287002673,0.9942999434304237,0.06775840736507818,P6,0.8222222222222223,48
mosaic_no_hsr,Platelet,8,0.9394474620740305,0.042594495353165465,0.9038375728212965,0.9750573513267645,0.03560988925273396,P2,0.84668911335578,2293
mosaic_no_hsr,Treg Memory,8,0.8143089769048275,0.025901524572804948,0.7926547604651907,0.8359631933444643,0.02165421643963686,P2,0.7743513066544024,1212
mosaic_no_hsr,Treg Naive,8,0.7652631397144867,0.08844253136324359,0.6913233331511369,0.8392029462778364,0.07393980656334974,P6,0.6361066949302243,1295
mosaic_no_hsr,cDC1,8,0.9747752224975207,0.0246225565191591,0.9541902501085644,0.995360194886477,0.020584972388956287,P2,0.9333333333333332,151
mosaic_no_hsr,cDC2_1,8,0.7033847824976747,0.0520972980099147,0.659830351411737,0.7469392135836124,0.04355443108593771,P6,0.6418350168350169,772
mosaic_no_hsr,cDC2_2,8,0.9318120738939876,0.015657829650898018,0.9187218007217474,0.9449023470662278,0.013090273172240215,P4,0.9107047041960356,1729
mosaic_no_hsr,dnT_1,8,0.5122782913822358,0.2350764377727405,0.3157494712704514,0.7088071114940202,0.19652882011178444,P5,0.0,189
mosaic_no_hsr,dnT_2,8,0.935301964489886,0.03716551983887717,0.9042308123489945,0.9663731166307775,0.031071152140891557,P5,0.8666666666666667,167
mosaic_no_hsr,gdT_1,8,0.9655181236466324,0.024838605528754755,0.9447525297656012,0.9862837175276635,0.02076559388103114,P1,0.926926926926927,1633
mosaic_no_hsr,gdT_2,8,0.4343592912571327,0.3896454251715224,0.10860756387667925,0.7601110186375861,0.32575172738045344,P1,0.0,769
mosaic_no_hsr,gdT_3,8,0.9228565705490082,0.013322644313365817,0.9117185611743469,0.9339945799236694,0.011138009374661265,P8,0.899126269058813,724
mosaic_no_hsr,gdT_4,8,0.7109266257073978,0.10568022115313107,0.6225757498426893,0.7992775015721064,0.0883508758647086,P3,0.5000000000000001,523
mosaic_no_hsr,pDC,8,0.9969212077689165,0.0030105853145669533,0.9944042954602074,0.9994381200776256,0.00251691230870914,P7,0.9931692292406668,861
mosaic_no_kd,ASDC_mDC,8,0.816869087702421,0.0937376781770976,0.7385024276206789,0.895235747784163,0.07836666008174212,P8,0.6666666666666666,40
mosaic_no_kd,ASDC_pDC,8,0.8409408939014202,0.10337988073341658,0.7545131507539897,0.9273686370488508,0.08642774314743056,P1,0.7037037037037037,36
mosaic_no_kd,B intermediate kappa,8,0.8447083743205568,0.03759184749536996,0.8132808033394557,0.8761359453016578,0.03142757098110109,P7,0.790147528022826,1100
mosaic_no_kd,B intermediate lambda,8,0.8296032904115384,0.040335607572411905,0.7958818786026629,0.8633247022204138,0.033721411808875466,P2,0.7662590820485558,1331
mosaic_no_kd,B memory kappa,8,0.9021875231081518,0.021670079952437638,0.884070882898988,0.9203041633173155,0.018116640209163717,P2,0.8641192852116859,2037
mosaic_no_kd,B memory lambda,8,0.8717370175546086,0.025854853649931977,0.8501218189829157,0.8933522161263016,0.0216151985716929,P2,0.8110187227784377,1248
mosaic_no_kd,B naive kappa,8,0.8996744021142429,0.042682619378769715,0.8639908393324237,0.935357964896062,0.03568356278181919,P8,0.7956346069389547,4852
mosaic_no_kd,B naive lambda,8,0.8460443517347844,0.02557938405433862,0.8246594515082237,0.8674292519613451,0.021384900226560706,P8,0.806092534328431,2866
mosaic_no_kd,CD14 Mono,8,0.9866007035229685,0.005000030496001203,0.9824205734205546,0.9907808336253824,0.004180130102413884,P2,0.9762627066466742,42690
mosaic_no_kd,CD16 Mono,8,0.9446927294259351,0.01524970906402668,0.9319436536027831,0.9574418052490871,0.01274907582315203,P5,0.9153531274530781,6320
mosaic_no_kd,CD4 CTL,8,0.8898629070640651,0.12314775543410891,0.7869088070947721,0.9928170070333582,0.10295409996929303,P6,0.6666666666666665,1736
mosaic_no_kd,CD4 Naive,8,0.9670593109848991,0.01069748204057797,0.9581159921924208,0.9760026297773773,0.008943318792478243,P1,0.953616997435809,17479
mosaic_no_kd,CD4 Proliferating,8,0.7660528519224171,0.10685249544105346,0.6767219302273583,0.855383773617476,0.08933092169505888,P5,0.632996632996633,108
mosaic_no_kd,CD4 TCM_1,8,0.8269809323628371,0.04310263648214862,0.7909462264952374,0.8630156382304368,0.03603470586759977,P6,0.7295983568471799,8141
mosaic_no_kd,CD4 TCM_2,8,0.7299728798526386,0.04084867148181853,0.6958225358814717,0.7641232238238055,0.034150343971166876,P8,0.6668187903127661,593
mosaic_no_kd,CD4 TCM_3,8,0.856865366908769,0.021765292826650125,0.8386691267447748,0.8750616070727633,0.018196240163994248,P3,0.835343994107386,6155
mosaic_no_kd,CD4 TEM_1,8,0.7819733368050277,0.08919892109327836,0.7074011726026188,0.8565455010074365,0.07457216420240888,P4,0.6022236415679038,1706
mosaic_no_kd,CD4 TEM_2,8,0.7056546504805288,0.08451628294303969,0.6349972697391766,0.776312031221881,0.07065738074135224,P7,0.5910149577006557,452
mosaic_no_kd,CD4 TEM_3,8,0.7625665373460901,0.06186332855058733,0.7108475004088866,0.8142855742832937,0.05171903693720354,P2,0.6788584803290686,2044
mosaic_no_kd,CD4 TEM_4,7,0.31273074845609117,0.18170474440064166,0.14468188830956039,0.4807796086026219,0.16804886014653078,P2,0.0,80
mosaic_no_kd,CD8 Naive,8,0.9794625663741567,0.007070168950094822,0.9735517572138768,0.9853733755344367,0.005910809160280014,P4,0.9667480933679791,10478
mosaic_no_kd,CD8 Naive_2,8,0.6309492682360767,0.09115926172586328,0.5547382182517097,0.7071603182204437,0.07621104998436698,P1,0.4993470042387444,290
mosaic_no_kd,CD8 Proliferating,8,0.6681026325979051,0.1466437932898236,0.5455053534106697,0.7906999117851405,0.12259727918723544,P4,0.4212121212121212,91
mosaic_no_kd,CD8 TCM_1,8,0.6984159141645754,0.04445658022359284,0.6612492830026975,0.7355825453264533,0.03716663116187791,P4,0.622246071691406,929
mosaic_no_kd,CD8 TCM_2,8,0.818689893559644,0.08383069839490759,0.7486056758439351,0.888774111275353,0.07008421771570894,P2,0.6459196119792788,1322
mosaic_no_kd,CD8 TCM_3,8,0.8398741452122032,0.0615067758037844,0.7884531938309179,0.8912950965934884,0.051420951381285177,P4,0.7589588290431898,632
mosaic_no_kd,CD8 TEM_1,8,0.8790431909780433,0.027790517763593734,0.85580973671048,0.9022766452456066,0.02323345426756333,P8,0.841610030404579,2786
mosaic_no_kd,CD8 TEM_2,8,0.7551941203575259,0.09990260183210105,0.6716734551212206,0.8387147855938312,0.0835206652363053,P7,0.592826352036539,2435
mosaic_no_kd,CD8 TEM_3,8,0.6151792899182245,0.08902231649190515,0.5407547708573833,0.6896038089790656,0.07442451906084116,P4,0.5243612596553773,393
mosaic_no_kd,CD8 TEM_4,8,0.78559646877909,0.09821939142181928,0.7034830026609386,0.8677099348972414,0.08211346611815144,P5,0.6366741989472428,3504
mosaic_no_kd,CD8 TEM_5,8,0.5813222817719931,0.3444810309689692,0.29332893284830464,0.8693156306956815,0.28799334892368844,P6,0.0,1973
mosaic_no_kd,CD8 TEM_6,8,0.8417067366861577,0.07486473685255396,0.7791182504005374,0.904295222971778,0.06258848628562036,P6,0.7115384615384617,636
mosaic_no_kd,Doublet,8,0.6641773721119156,0.06934414354730223,0.6062042173281578,0.7221505268956735,0.057973154783757905,P4,0.5524691358024691,605
mosaic_no_kd,Eryth,8,0.8357249129490818,0.11232971451671371,0.7418149215155496,0.929634904382614,0.09390999143353222,P7,0.5777777777777778,83
mosaic_no_kd,HSPC,8,0.9786380514587751,0.025900498352092734,0.9569846929611237,1.0002914099564266,0.02165335849765145,P6,0.9333333333333332,329
mosaic_no_kd,ILC,8,0.9354815027029001,0.058711666034860166,0.8863973215661115,0.9845656838396887,0.04908418113678855,P4,0.8261072261072262,132
mosaic_no_kd,MAIT,8,0.9592917918371962,0.033637855228046805,0.931169841114725,0.9874137425596673,0.028121950722471124,P1,0.8976657329598506,2784
mosaic_no_kd,NK Proliferating,8,0.8902540803507996,0.043790047055173836,0.8536446848625429,0.9268634758390563,0.03660939548825675,P7,0.8170341467442915,548
mosaic_no_kd,NK_1,8,0.6646085929445075,0.2643000708545287,0.4436482041763362,0.8855689817126787,0.22096038876817126,P3,0.25169756689861295,4126
mosaic_no_kd,NK_2,8,0.9104568718917925,0.018182367788453016,0.8952560320196241,0.9256577117639608,0.015200839872168396,P7,0.8779160651003125,9418
mosaic_no_kd,NK_3,8,0.6108092653251157,0.1082786285532189,0.5202860665115513,0.7013324641386801,0.09052319881356437,P4,0.4561017546246446,2152
mosaic_no_kd,NK_4,8,0.7013533788397261,0.034848784216238736,0.672219066148768,0.7304876915306843,0.0291343126909581,P8,0.6641277359896445,1477
mosaic_no_kd,NK_CD56bright,8,0.8777983907103283,0.06000443668712982,0.8276334262616396,0.927963355159017,0.05016496444868864,P4,0.7507936507936508,943
mosaic_no_kd,Plasma,8,0.9790983310030494,0.013776929291950445,0.9675805298820028,0.990616132124096,0.011517801121046561,P2,0.9614290913493159,318
mosaic_no_kd,Plasmablast,7,0.9678885774112972,0.04022623544713823,0.9306855146229506,1.005091640199644,0.037203062788346654,P7,0.9177294685990338,48
mosaic_no_kd,Platelet,8,0.9371860580870184,0.0472095723046931,0.8977178679488267,0.9766542482252101,0.0394681901381917,P2,0.8338610592406158,2293
mosaic_no_kd,Treg Memory,8,0.8171054372170108,0.04005119508016955,0.7836218002019643,0.8505890742320573,0.03348363701504658,P2,0.7622166274550192,1212
mosaic_no_kd,Treg Naive,8,0.7620205120239298,0.08198130207489361,0.6934824283237567,0.830558595724103,0.06853808370017313,P6,0.6368742368742368,1295
mosaic_no_kd,cDC1,8,0.9798744840810505,0.02245430009979102,0.9611022194216973,0.9986467487404037,0.018772264659353177,P2,0.9333333333333332,151
mosaic_no_kd,cDC2_1,8,0.6935766417900153,0.05299190174349586,0.6492743032664199,0.7378789803136108,0.044302338523595386,P2,0.6166669276001039,772
mosaic_no_kd,cDC2_2,8,0.9309126120399998,0.016359061824842352,0.9172360940995666,0.9445891299804329,0.01367651794043315,P2,0.9058248503858217,1729
mosaic_no_kd,dnT_1,8,0.5405165028147805,0.23646977151998333,0.34282282653977525,0.7382101790897857,0.19769367627500523,P5,0.0,189
mosaic_no_kd,dnT_2,8,0.9297434114162109,0.038570797577744384,0.8974974176852152,0.9619894051472065,0.03224599373099564,P5,0.8666666666666667,167
mosaic_no_kd,gdT_1,8,0.9608801869770136,0.034851917369346674,0.9317432549045073,0.99001711904952,0.02913693207250636,P1,0.8851928851928852,1633
mosaic_no_kd,gdT_2,8,0.41763352749334703,0.38419111483854135,0.09644171766320359,0.7388253373234905,0.32119180983014345,P1,0.0,769
mosaic_no_kd,gdT_3,8,0.9129503945919035,0.03168435689042755,0.8864616093496487,0.9394391798341584,0.026488785242254866,P3,0.8518518518518517,724
mosaic_no_kd,gdT_4,8,0.7372625490611244,0.06515060715954392,0.6827952784322844,0.7917298196899645,0.05446727062884009,P8,0.6674122439868295,523
mosaic_no_kd,pDC,8,0.9951644583236352,0.0044289001299791745,0.9914618051560762,0.9988671114911942,0.0037026531675590515,P1,0.9854046428113375,861
