test_donor,seed,scenario,mask_fraction,n_masked_proteins,n_test,accuracy,weighted_f1,macro_f1,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_ece,delta_ece,full_brier,delta_brier
P1,42,random_70,0.7,157,18135,0.8915357044389303,0.8909564011021047,0.7796182226336063,0.06915391591139528,0.18343354761600494,0.9070857457954232,-0.01555004135649296,0.9067547339156138,-0.015798332813509064,0.8116606787910956,-0.03204245615748935,0.058990935286543464,0.010162980624851811,0.15748213231563568,0.025951415300369263
P1,42,marker_memory,,6,18135,0.9033360904328647,0.9028580840980065,0.8077884101389532,0.06263436630454511,0.16316749155521393,0.9070857457954232,-0.003749655362558557,0.9067547339156138,-0.0038966498176072895,0.8116606787910956,-0.0038722686521424077,0.058990935286543464,0.0036434310180016444,0.15748213231563568,0.005685359239578247
P1,42,marker_tcell,,15,18135,0.8980976013234078,0.8980707428663127,0.7888233922478092,0.0643050846183862,0.17041629552841187,0.9070857457954232,-0.008988144472015458,0.9067547339156138,-0.008683991049301065,0.8116606787910956,-0.022837286543286428,0.058990935286543464,0.005314149331842738,0.15748213231563568,0.012934163212776184
P1,42,rna_only,1.0,224,18135,0.8807830162668873,0.8811293208753674,0.7653688712116801,0.11680713328803775,0.2058091163635254,0.9070857457954232,-0.026302729528535962,0.9067547339156138,-0.025625413040246348,0.8116606787910956,-0.046291807579415534,0.058990935286543464,0.05781619800149429,0.15748213231563568,0.04832698404788971
P1,43,full,0.0,0,18135,0.9085194375516956,0.9082850498567796,0.8011485225338957,0.06915612225283395,0.16151562333106995,0.9085194375516956,0.0,0.9082850498567796,0.0,0.8011485225338957,0.0,0.06915612225283395,0.0,0.16151562333106995,0.0
P1,43,random_10,0.1,22,18135,0.9069203198235456,0.9066178493071186,0.7997808791926928,0.07019065961648453,0.1647459864616394,0.9085194375516956,-0.0015991177281500235,0.9082850498567796,-0.0016672005496609632,0.8011485225338957,-0.0013676433412028732,0.06915612225283395,0.001034537363650584,0.16151562333106995,0.003230363130569458
P1,43,random_30,0.3,67,18135,0.9022883926109733,0.9018777842418537,0.7927860871137914,0.07400216306738198,0.17291870713233948,0.9085194375516956,-0.006231044940722352,0.9082850498567796,-0.006407265614925883,0.8011485225338957,-0.008362435420104286,0.06915612225283395,0.004846040814548036,0.16151562333106995,0.011403083801269531
P1,43,random_50,0.5,112,18135,0.8977116073890268,0.8972432100145629,0.7821277106676213,0.0717879802206347,0.1785704642534256,0.9085194375516956,-0.010807830162668841,0.9082850498567796,-0.011041839842216739,0.8011485225338957,-0.019020811866274356,0.06915612225283395,0.0026318579678007575,0.16151562333106995,0.017054840922355652
P1,43,random_70,0.7,157,18135,0.8842569616763165,0.8851377570085279,0.7579019461003287,0.07177270155390797,0.19689001142978668,0.9085194375516956,-0.024262475875379108,0.9082850498567796,-0.023147292848251677,0.8011485225338957,-0.043246576433567,0.06915612225283395,0.0026165793010740207,0.16151562333106995,0.035374388098716736
P1,43,marker_memory,,6,18135,0.9071408877860491,0.9068344955244199,0.8011715768604342,0.0723309600442804,0.16524149477481842,0.9085194375516956,-0.0013785497656465528,0.9082850498567796,-0.0014505543323597436,0.8011485225338957,2.305432653848527e-05,0.06915612225283395,0.00317483779144645,0.16151562333106995,0.003725871443748474
