test_donor,seed,scenario,mask_fraction,n_masked_proteins,mask_seed,mask_source,n_test,accuracy,weighted_f1,macro_f1,balanced_accuracy,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_balanced_accuracy,delta_balanced_accuracy,full_ece,delta_ece,full_brier,delta_brier
P7,42,random_size_matched_6,0.026785714285714284,6,827421,random_feature_name_only_size_matched_to_targeted_mask,25871,0.9173978586061613,0.9160761439325715,0.8217228045560334,0.8029953939544465,0.07957970101178527,0.1480688750743866,0.9183255382474586,-0.0009276796412972521,0.9169906927708672,-0.0009145488382956701,0.8209738132660545,0.0007489912899789619,0.8031782185573458,-0.0001828246028993119,0.07925256424204827,0.000327136769737002,0.14669494330883026,0.0013739317655563354
P7,42,random_size_matched_15,0.06696428571428571,15,827422,random_feature_name_only_size_matched_to_targeted_mask,25871,0.9156198059603416,0.9140715637111642,0.8153159077321962,0.7962834260420044,0.0751490776215886,0.1522040069103241,0.9183255382474586,-0.002705732287116902,0.9169906927708672,-0.0029191290597030406,0.8209738132660545,-0.005657905533858254,0.8031782185573458,-0.006894792515341419,0.07925256424204827,-0.004103486620459673,0.14669494330883026,0.0055090636014938354
P7,43,full,0.0,0,,legacy_v33_deterministic_feature_mask,25871,0.9171659386958371,0.9166069353929319,0.8246446260673931,0.8292368348056823,0.08297467057919929,0.14368382096290588,0.9171659386958371,0.0,0.9166069353929319,0.0,0.8246446260673931,0.0,0.8292368348056823,0.0,0.08297467057919929,0.0,0.14368382096290588,0.0
P7,43,random_10,0.1,22,337431,legacy_v33_deterministic_feature_mask,25871,0.9150786595029183,0.9144502836278979,0.8196848016937957,0.821004316772643,0.08836441764177552,0.1473742127418518,0.9171659386958371,-0.002087279192918734,0.9166069353929319,-0.00215665176503399,0.8246446260673931,-0.004959824373597432,0.8292368348056823,-0.008232518033039371,0.08297467057919929,0.005389747062576236,0.14368382096290588,0.003690391778945923
P7,43,random_30,0.3,67,337433,legacy_v33_deterministic_feature_mask,25871,0.9118317807583781,0.9113907171643458,0.8096074290009956,0.8097246419952465,0.08945948828737055,0.15276598930358887,0.9171659386958371,-0.00533415793745895,0.9166069353929319,-0.005216218228586089,0.8246446260673931,-0.0150371970663975,0.8292368348056823,-0.019512192810435813,0.08297467057919929,0.006484817708171262,0.14368382096290588,0.009082168340682983
P7,43,random_50,0.5,112,337435,legacy_v33_deterministic_feature_mask,25871,0.9055312898612345,0.9048586541436181,0.7766287369230774,0.777887747825525,0.09755600951915824,0.16518986225128174,0.9171659386958371,-0.011634648834602523,0.9166069353929319,-0.011748281249313819,0.8246446260673931,-0.04801588914431565,0.8292368348056823,-0.05134908698015728,0.08297467057919929,0.014581338939958957,0.14368382096290588,0.021506041288375854
P7,43,random_70,0.7,157,337437,legacy_v33_deterministic_feature_mask,25871,0.9027095976189556,0.9022252805905225,0.7738415564298481,0.7764798815071333,0.09629549331173105,0.16983847320079803,0.9171659386958371,-0.01445634107688143,0.9166069353929319,-0.014381654802409383,0.8246446260673931,-0.050803069637544995,0.8292368348056823,-0.052756953298549014,0.08297467057919929,0.013320822732531767,0.14368382096290588,0.02615465223789215
P7,43,marker_memory,,6,,legacy_v33_deterministic_feature_mask,25871,0.9155038460051795,0.915192832914845,0.8211941974329109,0.8249491432795505,0.08545011544152951,0.14521591365337372,0.9171659386958371,-0.001662092690657535,0.9166069353929319,-0.0014141024780869316,0.8246446260673931,-0.0034504286344821944,0.8292368348056823,-0.004287691526131843,0.08297467057919929,0.0024754448623302283,0.14368382096290588,0.0015320926904678345
P7,43,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,25871,0.9108654477986935,0.9109201537033748,0.8004857930799977,0.8138316536792195,0.09136078078525113,0.15312129259109497,0.9171659386958371,-0.006300490897143574,0.9166069353929319,-0.005686781689557163,0.8246446260673931,-0.024158832987395407,0.8292368348056823,-0.01540518112646283,0.08297467057919929,0.008386110206051844,0.14368382096290588,0.009437471628189087
P7,43,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,25871,0.8957906536276139,0.8971018898160834,0.7631276060880011,0.7758358379715999,0.14713421140323588,0.1957995891571045,0.9171659386958371,-0.02137528506822317,0.9166069353929319,-0.019505045576848512,0.8246446260673931,-0.06151701997939196,0.8292368348056823,-0.05340099683408239,0.08297467057919929,0.06415954082403659,0.14368382096290588,0.05211576819419861
P7,43,random_size_matched_6,0.026785714285714284,6,827431,random_feature_name_only_size_matched_to_targeted_mask,25871,0.9175911251980983,0.9169290853553952,0.8225277246154021,0.8277382506000189,0.08436045813880036,0.14290067553520203,0.9171659386958371,0.0004251865022611989,0.9166069353929319,0.00032214996246326955,0.8246446260673931,-0.002116901451990949,0.8292368348056823,-0.0014985842056634002,0.08297467057919929,0.0013857875596010732,0.14368382096290588,-0.0007831454277038574
P7,43,random_size_matched_15,0.06696428571428571,15,827432,random_feature_name_only_size_matched_to_targeted_mask,25871,0.9144988597271075,0.9139583923636685,0.8199026941141689,0.8228370989476942,0.08402684743456643,0.1475459188222885,0.9171659386958371,-0.0026670789687295304,0.9166069353929319,-0.002648543029263428,0.8246446260673931,-0.004741931953224143,0.8292368348056823,-0.0063997358579881425,0.08297467057919929,0.0010521768553671401,0.14368382096290588,0.0038620978593826294
P8,41,full,0.0,0,,legacy_v33_deterministic_feature_mask,26250,0.907847619047619,0.9066621280997111,0.8177673598433657,0.8111836626173589,0.06378094682154203,0.15676237642765045,0.907847619047619,0.0,0.9066621280997111,0.0,0.8177673598433657,0.0,0.8111836626173589,0.0,0.06378094682154203,0.0,0.15676237642765045,0.0
P8,41,random_10,0.1,22,338411,legacy_v33_deterministic_feature_mask,26250,0.907847619047619,0.9067270499424908,0.8115688245465814,0.804858849140638,0.06467818226303373,0.15592442452907562,0.907847619047619,0.0,0.9066621280997111,6.492184277961943e-05,0.8177673598433657,-0.006198535296784269,0.8111836626173589,-0.00632481347672087,0.06378094682154203,0.0008972354414917005,0.15676237642765045,-0.0008379518985748291
P8,41,random_30,0.3,67,338413,legacy_v33_deterministic_feature_mask,26250,0.8960380952380952,0.8940034829140592,0.8048219107496798,0.8013414063397832,0.06181241108235857,0.17269231379032135,0.907847619047619,-0.011809523809523825,0.9066621280997111,-0.012658645185651962,0.8177673598433657,-0.01294544909368589,0.8111836626173589,-0.009842256277575623,0.06378094682154203,-0.001968535739183465,0.15676237642765045,0.0159299373626709
P8,41,random_50,0.5,112,338415,legacy_v33_deterministic_feature_mask,26250,0.8812190476190476,0.8793316174293917,0.7669605936168751,0.7709724285476184,0.06491871203794364,0.1989099532365799,0.907847619047619,-0.026628571428571446,0.9066621280997111,-0.02733051067031944,0.8177673598433657,-0.05080676622649061,0.8111836626173589,-0.040211234069740476,0.06378094682154203,0.0011377652164016039,0.15676237642765045,0.04214757680892944
P8,41,random_70,0.7,157,338417,legacy_v33_deterministic_feature_mask,26250,0.8816761904761905,0.8793042887862115,0.7643577194265925,0.7580660848294914,0.06348284031181108,0.19350644946098328,0.907847619047619,-0.026171428571428512,0.9066621280997111,-0.027357839313499666,0.8177673598433657,-0.05340964041677321,0.8111836626173589,-0.05311757778786741,0.06378094682154203,-0.0002981065097309582,0.15676237642765045,0.036744073033332825
P8,41,marker_memory,,6,,legacy_v33_deterministic_feature_mask,26250,0.9039619047619047,0.902821200611455,0.8119011643577083,0.8069356435853656,0.06434850777274087,0.16107605397701263,0.907847619047619,-0.00388571428571427,0.9066621280997111,-0.0038409274882561517,0.8177673598433657,-0.005866195485657366,0.8111836626173589,-0.004248019031993233,0.06378094682154203,0.0005675609511988366,0.15676237642765045,0.004313677549362183
P8,41,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,26250,0.8924571428571428,0.8910491427234191,0.7929467144965942,0.7906884537865492,0.06395355739423207,0.17830941081047058,0.907847619047619,-0.015390476190476177,0.9066621280997111,-0.015612985376292077,0.8177673598433657,-0.02482064534677153,0.8111836626173589,-0.020495208830809686,0.06378094682154203,0.00017261057269003788,0.15676237642765045,0.02154703438282013
P8,41,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,26250,0.8788952380952381,0.8771257990312037,0.7672825066088789,0.7718908527267392,0.08165063488029298,0.19153833389282227,0.907847619047619,-0.02895238095238095,0.9066621280997111,-0.02953632906850745,0.8177673598433657,-0.050484853234486815,0.8111836626173589,-0.03929280989061967,0.06378094682154203,0.017869688058750943,0.15676237642765045,0.034775957465171814
P8,41,random_size_matched_6,0.026785714285714284,6,828411,random_feature_name_only_size_matched_to_targeted_mask,26250,0.9063619047619048,0.9050721351222375,0.8126316015034455,0.8068050694633968,0.06365475694083031,0.15849320590496063,0.907847619047619,-0.0014857142857142014,0.9066621280997111,-0.001589992977473642,0.8177673598433657,-0.005135758339920193,0.8111836626173589,-0.0043785931539620515,0.06378094682154203,-0.00012618988071172454,0.15676237642765045,0.0017308294773101807
P8,41,random_size_matched_15,0.06696428571428571,15,828412,random_feature_name_only_size_matched_to_targeted_mask,26250,0.9055619047619048,0.9041435697620493,0.8124427236131059,0.8041572484759112,0.062114697441032964,0.159575954079628,0.907847619047619,-0.0022857142857142243,0.9066621280997111,-0.0025185583376617915,0.8177673598433657,-0.005324636230259805,0.8111836626173589,-0.007026414141447668,0.06378094682154203,-0.0016662493805090703,0.15676237642765045,0.002813577651977539
P8,42,full,0.0,0,,legacy_v33_deterministic_feature_mask,26250,0.9109333333333334,0.9096109123353319,0.8266737968776542,0.8099305750325068,0.07170714220887142,0.15807028114795685,0.9109333333333334,0.0,0.9096109123353319,0.0,0.8266737968776542,0.0,0.8099305750325068,0.0,0.07170714220887142,0.0,0.15807028114795685,0.0
P8,42,random_10,0.1,22,338421,legacy_v33_deterministic_feature_mask,26250,0.9086095238095238,0.9067310195675684,0.8098691451824513,0.7983541994527531,0.07089032150336677,0.16133038699626923,0.9109333333333334,-0.002323809523809617,0.9096109123353319,-0.002879892767763459,0.8266737968776542,-0.016804651695202844,0.8099305750325068,-0.011576375579753662,0.07170714220887142,-0.0008168207055046506,0.15807028114795685,0.003260105848312378
P8,42,random_30,0.3,67,338423,legacy_v33_deterministic_feature_mask,26250,0.896,0.8944108756460489,0.8006503243541927,0.7844488342869256,0.07579695420776092,0.1817661076784134,0.9109333333333334,-0.014933333333333354,0.9096109123353319,-0.015200036689282936,0.8266737968776542,-0.02602347252346149,0.8099305750325068,-0.025481740745581183,0.07170714220887142,0.004089811998889498,0.15807028114795685,0.023695826530456543
P8,42,random_50,0.5,112,338425,legacy_v33_deterministic_feature_mask,26250,0.8951238095238095,0.8936772136965625,0.7967373292239455,0.776143266749622,0.07132298160848162,0.18129287660121918,0.9109333333333334,-0.01580952380952383,0.9096109123353319,-0.015933698638769367,0.8266737968776542,-0.02993646765370872,0.8099305750325068,-0.03378730828288479,0.07170714220887142,-0.0003841606003898018,0.15807028114795685,0.02322259545326233
P8,42,random_70,0.7,157,338427,legacy_v33_deterministic_feature_mask,26250,0.8866666666666667,0.8844669565057893,0.7804878693611871,0.7647945795005613,0.06652773055661293,0.19447550177574158,0.9109333333333334,-0.02426666666666666,0.9096109123353319,-0.02514395582954254,0.8266737968776542,-0.04618592751646711,0.8099305750325068,-0.04513599553194547,0.07170714220887142,-0.005179411652258492,0.15807028114795685,0.03640522062778473
P8,42,marker_memory,,6,,legacy_v33_deterministic_feature_mask,26250,0.9076190476190477,0.9065375137712404,0.8219176589830506,0.8066902726715519,0.07017980528842838,0.1628110706806183,0.9109333333333334,-0.003314285714285714,0.9096109123353319,-0.0030733985640915007,0.8266737968776542,-0.004756137894603607,0.8099305750325068,-0.00324030236095485,0.07170714220887142,-0.0015273369204430454,0.15807028114795685,0.004740789532661438
P8,42,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,26250,0.9003428571428571,0.8988913441488011,0.8158077571265594,0.8017308821698925,0.07355501825866244,0.1725061982870102,0.9109333333333334,-0.010590476190476261,0.9096109123353319,-0.010719568186530748,0.8266737968776542,-0.010866039751094791,0.8099305750325068,-0.008199692862614238,0.07170714220887142,0.0018478760497910168,0.15807028114795685,0.014435917139053345
P8,42,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,26250,0.8873142857142857,0.8856779886010204,0.7820780761864812,0.7722656061278157,0.09040718256675061,0.18704088032245636,0.9109333333333334,-0.02361904761904765,0.9096109123353319,-0.02393292373431144,0.8266737968776542,-0.04459572069117301,0.8099305750325068,-0.037664968904691065,0.07170714220887142,0.018700040357879186,0.15807028114795685,0.02897059917449951
P8,42,random_size_matched_6,0.026785714285714284,6,828421,random_feature_name_only_size_matched_to_targeted_mask,26250,0.9113523809523809,0.9098518488305027,0.8272110081236002,0.8108463682464424,0.07091703903731844,0.15788356959819794,0.9109333333333334,0.0004190476190475412,0.9096109123353319,0.00024093649517087368,0.8266737968776542,0.0005372112459459677,0.8099305750325068,0.0009157932139356451,0.07170714220887142,-0.0007901031715529805,0.15807028114795685,-0.00018671154975891113
P8,42,random_size_matched_15,0.06696428571428571,15,828422,random_feature_name_only_size_matched_to_targeted_mask,26250,0.9083809523809524,0.9070770288468959,0.8302076102608684,0.8143894525948061,0.0737047941809609,0.1608891785144806,0.9109333333333334,-0.0025523809523809726,0.9096109123353319,-0.002533883488435973,0.8266737968776542,0.003533813383214235,0.8099305750325068,0.004458877562299346,0.07170714220887142,0.0019976519720894814,0.15807028114795685,0.0028188973665237427
P8,43,full,0.0,0,,legacy_v33_deterministic_feature_mask,26250,0.9087619047619048,0.9073561379482886,0.8176463109081971,0.8074194576898771,0.07331558054799123,0.16154959797859192,0.9087619047619048,0.0,0.9073561379482886,0.0,0.8176463109081971,0.0,0.8074194576898771,0.0,0.07331558054799123,0.0,0.16154959797859192,0.0
P8,43,random_10,0.1,22,338431,legacy_v33_deterministic_feature_mask,26250,0.9052571428571429,0.902979428347895,0.8110701282421273,0.801033048781214,0.07353810412316096,0.16516602039337158,0.9087619047619048,-0.0035047619047618994,0.9073561379482886,-0.004376709600393602,0.8176463109081971,-0.006576182666069741,0.8074194576898771,-0.006386408908663155,0.07331558054799123,0.00022252357516973353,0.16154959797859192,0.003616422414779663
P8,43,random_30,0.3,67,338433,legacy_v33_deterministic_feature_mask,26250,0.8996952380952381,0.8973451651892722,0.7944298762443437,0.7826723676499076,0.07231868287154605,0.17467381060123444,0.9087619047619048,-0.009066666666666667,0.9073561379482886,-0.010010972759016412,0.8176463109081971,-0.02321643466385337,0.8074194576898771,-0.024747090039969555,0.07331558054799123,-0.0009968976764451742,0.16154959797859192,0.013124212622642517
P8,43,random_50,0.5,112,338435,legacy_v33_deterministic_feature_mask,26250,0.8978285714285714,0.8957349373604242,0.8080672170577745,0.7924157019834969,0.07414882000372523,0.1769588142633438,0.9087619047619048,-0.01093333333333335,0.9073561379482886,-0.011621200587864422,0.8176463109081971,-0.009579093850422549,0.8074194576898771,-0.01500375570638024,0.07331558054799123,0.0008332394557340056,0.16154959797859192,0.015409216284751892
P8,43,random_70,0.7,157,338437,legacy_v33_deterministic_feature_mask,26250,0.8830095238095238,0.880208403153463,0.7743663818381367,0.7627338231028005,0.07186343122323355,0.19831539690494537,0.9087619047619048,-0.02575238095238097,0.9073561379482886,-0.027147734794825573,0.8176463109081971,-0.0432799290700604,0.8074194576898771,-0.04468563458707664,0.07331558054799123,-0.0014521493247576789,0.16154959797859192,0.036765798926353455
P8,43,marker_memory,,6,,legacy_v33_deterministic_feature_mask,26250,0.9044571428571428,0.9033609346511429,0.8148229949557814,0.8041784233851107,0.07327203093000821,0.16789422929286957,0.9087619047619048,-0.004304761904761922,0.9073561379482886,-0.003995203297145755,0.8176463109081971,-0.0028233159524156948,0.8074194576898771,-0.0032410343047664103,0.07331558054799123,-4.354961798301582e-05,0.16154959797859192,0.006344631314277649
P8,43,marker_tcell,,15,,legacy_v33_deterministic_feature_mask,26250,0.8988571428571429,0.8971918405793411,0.805720882784522,0.7952938140625415,0.0722593115128222,0.17499542236328125,0.9087619047619048,-0.00990476190476186,0.9073561379482886,-0.010164297368947528,0.8176463109081971,-0.01192542812367503,0.8074194576898771,-0.012125643627335592,0.07331558054799123,-0.001056269035169033,0.16154959797859192,0.013445824384689331
P8,43,rna_only,1.0,224,,legacy_v33_deterministic_feature_mask,26250,0.8833142857142857,0.8801438937048994,0.7849915591309483,0.778497387166484,0.09029946036480721,0.1908704936504364,0.9087619047619048,-0.025447619047619052,0.9073561379482886,-0.027212244243389194,0.8176463109081971,-0.03265475177724875,0.8074194576898771,-0.02892207052339313,0.07331558054799123,0.016983879816815983,0.16154959797859192,0.029320895671844482
P8,43,random_size_matched_6,0.026785714285714284,6,828431,random_feature_name_only_size_matched_to_targeted_mask,26250,0.907847619047619,0.9062449661473092,0.8155795319375003,0.8058786810880656,0.07345325811022806,0.16236427426338196,0.9087619047619048,-0.0009142857142857563,0.9073561379482886,-0.0011111718009794158,0.8176463109081971,-0.0020667789706967366,0.8074194576898771,-0.001540776601811511,0.07331558054799123,0.00013767756223682925,0.16154959797859192,0.0008146762847900391
P8,43,random_size_matched_15,0.06696428571428571,15,828432,random_feature_name_only_size_matched_to_targeted_mask,26250,0.9077714285714286,0.906410470036072,0.8161945750596663,0.8061897738624438,0.07309230152765908,0.1634984165430069,0.9087619047619048,-0.0009904761904762083,0.9073561379482886,-0.0009456679122166189,0.8176463109081971,-0.0014517358485307552,0.8074194576898771,-0.00122968382743327,0.07331558054799123,-0.00022327902033214553,0.16154959797859192,0.001948818564414978
