test_donor,seed,scenario,class_label,f1,recall,support
P6,42,random_size_matched_15,NK Proliferating,0.8854961832061068,0.8529411764705882,68
P6,42,random_size_matched_15,NK_1,0.48872180451127817,0.36312849162011174,358
P6,42,random_size_matched_15,NK_2,0.9044394281414597,0.9106060606060606,1980
P6,42,random_size_matched_15,NK_3,0.6136363636363636,0.7356948228882834,367
P6,42,random_size_matched_15,NK_4,0.6632653061224489,0.6478405315614618,301
P6,42,random_size_matched_15,NK_CD56bright,0.9346733668341708,0.9858657243816255,283
P6,42,random_size_matched_15,Plasma,0.9787234042553191,1.0,23
P6,42,random_size_matched_15,Plasmablast,1.0,1.0,2
P6,42,random_size_matched_15,Platelet,0.9745649263721553,0.9680851063829787,376
P6,42,random_size_matched_15,Treg Memory,0.8571428571428571,0.8571428571428571,49
P6,42,random_size_matched_15,Treg Naive,0.7027027027027027,0.6842105263157895,19
P6,42,random_size_matched_15,cDC1,0.9411764705882353,0.8888888888888888,9
P6,42,random_size_matched_15,cDC2_1,0.6533333333333333,0.765625,64
P6,42,random_size_matched_15,cDC2_2,0.9274004683840749,0.9,220
P6,42,random_size_matched_15,dnT_1,0.6666666666666666,0.5,2
P6,42,random_size_matched_15,dnT_2,1.0,1.0,8
P6,42,random_size_matched_15,gdT_1,0.9655172413793103,0.9385474860335196,179
P6,42,random_size_matched_15,gdT_2,0.0,0.0,1
P6,42,random_size_matched_15,gdT_3,0.88,0.9428571428571428,35
P6,42,random_size_matched_15,gdT_4,0.7083333333333334,0.7083333333333334,24
P6,42,random_size_matched_15,pDC,0.9935483870967742,1.0,77
P6,43,full,ASDC_mDC,1.0,1.0,5
P6,43,full,ASDC_pDC,1.0,1.0,4
P6,43,full,B intermediate kappa,0.8672086720867209,0.8080808080808081,198
P6,43,full,B intermediate lambda,0.8235294117647058,0.7309236947791165,249
P6,43,full,B memory kappa,0.9163449163449163,0.9393139841688655,379
P6,43,full,B memory lambda,0.9094076655052266,0.9125874125874126,286
P6,43,full,B naive kappa,0.9045741324921135,0.9302514193025142,1233
P6,43,full,B naive lambda,0.8618266978922716,0.8568102444703143,859
P6,43,full,CD14 Mono,0.989127504717405,0.9879734338538863,5571
P6,43,full,CD16 Mono,0.958981612446959,0.9630681818181818,1056
P6,43,full,CD4 CTL,0.4444444444444445,0.5,4
P6,43,full,CD4 Naive,0.9704417137163732,0.9611842105263158,1520
P6,43,full,CD4 Proliferating,0.6363636363636364,0.6363636363636364,11
P6,43,full,CD4 TCM_1,0.7053291536050156,0.5992010652463382,751
P6,43,full,CD4 TCM_2,0.7499999999999999,0.7105263157894737,38
P6,43,full,CD4 TCM_3,0.8929722759509995,0.9644846796657381,1436
P6,43,full,CD4 TEM_1,0.7773584905660377,0.8110236220472441,127
P6,43,full,CD4 TEM_2,0.6666666666666667,0.5294117647058824,34
P6,43,full,CD4 TEM_3,0.8149688149688149,0.8558951965065502,458
P6,43,full,CD4 TEM_4,0.18181818181818182,0.1,10
P6,43,full,CD8 Naive,0.9831365935919056,0.9864636209813875,591
P6,43,full,CD8 Naive_2,0.7457627118644068,0.7096774193548387,31
P6,43,full,CD8 Proliferating,0.7272727272727274,0.8888888888888888,9
P6,43,full,CD8 TCM_1,0.8010610079575596,0.7905759162303665,191
P6,43,full,CD8 TCM_2,0.8803827751196173,0.9108910891089109,101
P6,43,full,CD8 TCM_3,0.7867298578199052,0.8556701030927835,97
P6,43,full,CD8 TEM_1,0.8585607940446649,0.8357487922705314,207
P6,43,full,CD8 TEM_2,0.8571428571428572,0.8617021276595744,94
P6,43,full,CD8 TEM_3,0.6542056074766355,0.7446808510638298,47
P6,43,full,CD8 TEM_4,0.8959276018099548,0.8461538461538461,117
P6,43,full,CD8 TEM_5,0.0,0.0,4
P6,43,full,CD8 TEM_6,0.8,0.7142857142857143,14
P6,43,full,Doublet,0.6967741935483871,0.6067415730337079,89
P6,43,full,Eryth,0.923076923076923,1.0,6
P6,43,full,HSPC,0.9333333333333333,0.875,8
P6,43,full,ILC,0.9454545454545454,0.9629629629629629,27
P6,43,full,MAIT,0.9828962371721779,0.9908045977011494,435
P6,43,full,NK Proliferating,0.8709677419354839,0.7941176470588235,68
P6,43,full,NK_1,0.4637096774193548,0.32122905027932963,358
P6,43,full,NK_2,0.9101767797419972,0.9621212121212122,1980
P6,43,full,NK_3,0.6415620641562064,0.6267029972752044,367
P6,43,full,NK_4,0.6917808219178082,0.6710963455149501,301
P6,43,full,NK_CD56bright,0.922824302134647,0.9929328621908127,283
P6,43,full,Plasma,0.9787234042553191,1.0,23
P6,43,full,Plasmablast,1.0,1.0,2
P6,43,full,Platelet,0.9708222811671088,0.973404255319149,376
P6,43,full,Treg Memory,0.8686868686868686,0.8775510204081632,49
P6,43,full,Treg Naive,0.6666666666666667,0.631578947368421,19
P6,43,full,cDC1,1.0,1.0,9
P6,43,full,cDC2_1,0.6285714285714286,0.6875,64
P6,43,full,cDC2_2,0.9333333333333333,0.9227272727272727,220
P6,43,full,dnT_1,0.0,0.0,2
P6,43,full,dnT_2,1.0,1.0,8
P6,43,full,gdT_1,0.9714285714285714,0.9497206703910615,179
P6,43,full,gdT_2,0.0,0.0,1
P6,43,full,gdT_3,0.9428571428571428,0.9428571428571428,35
P6,43,full,gdT_4,0.8,0.8333333333333334,24
P6,43,full,pDC,0.9935483870967742,1.0,77
P6,43,random_10,ASDC_mDC,1.0,1.0,5
P6,43,random_10,ASDC_pDC,1.0,1.0,4
P6,43,random_10,B intermediate kappa,0.8729281767955802,0.797979797979798,198
P6,43,random_10,B intermediate lambda,0.8314606741573034,0.7429718875502008,249
P6,43,random_10,B memory kappa,0.9163449163449163,0.9393139841688655,379
P6,43,random_10,B memory lambda,0.90625,0.9125874125874126,286
P6,43,random_10,B naive kappa,0.9057199211045365,0.9310624493106245,1233
P6,43,random_10,B naive lambda,0.8666666666666667,0.8626309662398137,859
P6,43,random_10,CD14 Mono,0.9892163910855499,0.9879734338538863,5571
P6,43,random_10,CD16 Mono,0.9586077140169332,0.9649621212121212,1056
P6,43,random_10,CD4 CTL,0.4444444444444445,0.5,4
P6,43,random_10,CD4 Naive,0.9710482529118136,0.9598684210526316,1520
P6,43,random_10,CD4 Proliferating,0.6363636363636364,0.6363636363636364,11
P6,43,random_10,CD4 TCM_1,0.7059736229635376,0.6058588548601864,751
P6,43,random_10,CD4 TCM_2,0.7567567567567567,0.7368421052631579,38
P6,43,random_10,CD4 TCM_3,0.8935756002595716,0.9589136490250696,1436
P6,43,random_10,CD4 TEM_1,0.7473309608540925,0.8267716535433071,127
P6,43,random_10,CD4 TEM_2,0.6545454545454545,0.5294117647058824,34
P6,43,random_10,CD4 TEM_3,0.8212058212058212,0.8624454148471615,458
P6,43,random_10,CD4 TEM_4,0.33333333333333337,0.2,10
P6,43,random_10,CD8 Naive,0.9830795262267343,0.9830795262267343,591
P6,43,random_10,CD8 Naive_2,0.7457627118644068,0.7096774193548387,31
P6,43,random_10,CD8 Proliferating,0.7272727272727274,0.8888888888888888,9
P6,43,random_10,CD8 TCM_1,0.7903225806451613,0.7696335078534031,191
P6,43,random_10,CD8 TCM_2,0.8640776699029127,0.8811881188118812,101
P6,43,random_10,CD8 TCM_3,0.8,0.865979381443299,97
P6,43,random_10,CD8 TEM_1,0.85995085995086,0.8454106280193237,207
P6,43,random_10,CD8 TEM_2,0.8449197860962566,0.8404255319148937,94
P6,43,random_10,CD8 TEM_3,0.6890756302521008,0.8723404255319149,47
P6,43,random_10,CD8 TEM_4,0.8858447488584476,0.8290598290598291,117
P6,43,random_10,CD8 TEM_5,0.0,0.0,4
P6,43,random_10,CD8 TEM_6,0.8,0.7142857142857143,14
P6,43,random_10,Doublet,0.6797385620915032,0.5842696629213483,89
P6,43,random_10,Eryth,0.923076923076923,1.0,6
P6,43,random_10,HSPC,0.9333333333333333,0.875,8
P6,43,random_10,ILC,0.9454545454545454,0.9629629629629629,27
P6,43,random_10,MAIT,0.9817767653758542,0.9908045977011494,435
P6,43,random_10,NK Proliferating,0.8617886178861789,0.7794117647058824,68
P6,43,random_10,NK_1,0.43032786885245905,0.29329608938547486,358
P6,43,random_10,NK_2,0.9090909090909092,0.9646464646464646,1980
P6,43,random_10,NK_3,0.6380027739251041,0.6267029972752044,367
P6,43,random_10,NK_4,0.6920415224913495,0.6644518272425249,301
P6,43,random_10,NK_CD56bright,0.9282136894824707,0.9823321554770318,283
P6,43,random_10,Plasma,0.9787234042553191,1.0,23
P6,43,random_10,Plasmablast,1.0,1.0,2
P6,43,random_10,Platelet,0.9721115537848607,0.973404255319149,376
P6,43,random_10,Treg Memory,0.8367346938775511,0.8367346938775511,49
P6,43,random_10,Treg Naive,0.625,0.5263157894736842,19
P6,43,random_10,cDC1,0.9411764705882353,0.8888888888888888,9
P6,43,random_10,cDC2_1,0.6382978723404256,0.703125,64
P6,43,random_10,cDC2_2,0.9311926605504587,0.9227272727272727,220
P6,43,random_10,dnT_1,0.0,0.0,2
P6,43,random_10,dnT_2,1.0,1.0,8
P6,43,random_10,gdT_1,0.9717514124293786,0.9608938547486033,179
P6,43,random_10,gdT_2,0.0,0.0,1
P6,43,random_10,gdT_3,0.9565217391304348,0.9428571428571428,35
P6,43,random_10,gdT_4,0.723404255319149,0.7083333333333334,24
P6,43,random_10,pDC,0.9935483870967742,1.0,77
P6,43,random_30,ASDC_mDC,1.0,1.0,5
P6,43,random_30,ASDC_pDC,1.0,1.0,4
P6,43,random_30,B intermediate kappa,0.8870967741935484,0.8333333333333334,198
P6,43,random_30,B intermediate lambda,0.8355555555555556,0.7550200803212851,249
P6,43,random_30,B memory kappa,0.9205128205128206,0.9472295514511874,379
P6,43,random_30,B memory lambda,0.9055944055944056,0.9055944055944056,286
P6,43,random_30,B naive kappa,0.9057344854673999,0.935117599351176,1233
P6,43,random_30,B naive lambda,0.8664688427299704,0.8498253783469151,859
P6,43,random_30,CD14 Mono,0.9877939328666308,0.9877939328666308,5571
P6,43,random_30,CD16 Mono,0.9587628865979382,0.96875,1056
P6,43,random_30,CD4 CTL,0.30769230769230765,0.5,4
P6,43,random_30,CD4 Naive,0.9689564068692207,0.9651315789473685,1520
P6,43,random_30,CD4 Proliferating,0.6363636363636364,0.6363636363636364,11
P6,43,random_30,CD4 TCM_1,0.717391304347826,0.6151797603195739,751
P6,43,random_30,CD4 TCM_2,0.7076923076923076,0.6052631578947368,38
P6,43,random_30,CD4 TCM_3,0.8605706874189365,0.9240947075208914,1436
P6,43,random_30,CD4 TEM_1,0.6973684210526316,0.8346456692913385,127
P6,43,random_30,CD4 TEM_2,0.6296296296296295,0.5,34
P6,43,random_30,CD4 TEM_3,0.6913849509269355,0.6921397379912664,458
P6,43,random_30,CD4 TEM_4,0.0,0.0,10
P6,43,random_30,CD8 Naive,0.9831081081081081,0.9847715736040609,591
P6,43,random_30,CD8 Naive_2,0.7142857142857142,0.6451612903225806,31
P6,43,random_30,CD8 Proliferating,0.7272727272727274,0.8888888888888888,9
P6,43,random_30,CD8 TCM_1,0.7980295566502462,0.8481675392670157,191
P6,43,random_30,CD8 TCM_2,0.8877551020408163,0.8613861386138614,101
P6,43,random_30,CD8 TCM_3,0.7134502923976608,0.6288659793814433,97
P6,43,random_30,CD8 TEM_1,0.8495145631067961,0.8454106280193237,207
P6,43,random_30,CD8 TEM_2,0.8333333333333334,0.851063829787234,94
P6,43,random_30,CD8 TEM_3,0.6495726495726495,0.8085106382978723,47
P6,43,random_30,CD8 TEM_4,0.8738738738738739,0.8290598290598291,117
P6,43,random_30,CD8 TEM_5,0.0,0.0,4
P6,43,random_30,CD8 TEM_6,0.7142857142857143,0.7142857142857143,14
P6,43,random_30,Doublet,0.582089552238806,0.43820224719101125,89
P6,43,random_30,Eryth,0.923076923076923,1.0,6
P6,43,random_30,HSPC,0.9333333333333333,0.875,8
P6,43,random_30,ILC,0.912280701754386,0.9629629629629629,27
P6,43,random_30,MAIT,0.9815668202764978,0.9793103448275862,435
P6,43,random_30,NK Proliferating,0.8709677419354839,0.7941176470588235,68
P6,43,random_30,NK_1,0.42236024844720493,0.2849162011173184,358
P6,43,random_30,NK_2,0.9088332546055738,0.9717171717171718,1980
P6,43,random_30,NK_3,0.6404494382022471,0.6212534059945504,367
P6,43,random_30,NK_4,0.6984126984126984,0.6578073089700996,301
P6,43,random_30,NK_CD56bright,0.9282136894824707,0.9823321554770318,283
P6,43,random_30,Plasma,0.9787234042553191,1.0,23
P6,43,random_30,Plasmablast,1.0,1.0,2
P6,43,random_30,Platelet,0.9731903485254693,0.9654255319148937,376
P6,43,random_30,Treg Memory,0.84,0.8571428571428571,49
P6,43,random_30,Treg Naive,0.631578947368421,0.631578947368421,19
P6,43,random_30,cDC1,1.0,1.0,9
P6,43,random_30,cDC2_1,0.6153846153846154,0.6875,64
P6,43,random_30,cDC2_2,0.9302325581395349,0.9090909090909091,220
P6,43,random_30,dnT_1,0.0,0.0,2
P6,43,random_30,dnT_2,1.0,1.0,8
P6,43,random_30,gdT_1,0.9746478873239436,0.9664804469273743,179
P6,43,random_30,gdT_2,0.33333333333333337,1.0,1
P6,43,random_30,gdT_3,0.904109589041096,0.9428571428571428,35
P6,43,random_30,gdT_4,0.723404255319149,0.7083333333333334,24
P6,43,random_30,pDC,0.9935483870967742,1.0,77
P6,43,random_50,ASDC_mDC,1.0,1.0,5
P6,43,random_50,ASDC_pDC,1.0,1.0,4
P6,43,random_50,B intermediate kappa,0.8679245283018868,0.8131313131313131,198
P6,43,random_50,B intermediate lambda,0.8179775280898877,0.7309236947791165,249
P6,43,random_50,B memory kappa,0.9135483870967742,0.9340369393139841,379
P6,43,random_50,B memory lambda,0.9084507042253521,0.9020979020979021,286
P6,43,random_50,B naive kappa,0.9042386185243327,0.9343065693430657,1233
P6,43,random_50,B naive lambda,0.8574793875147232,0.8474970896391153,859
P6,43,random_50,CD14 Mono,0.9872439813151276,0.9863579249685873,5571
P6,43,random_50,CD16 Mono,0.9560747663551403,0.96875,1056
P6,43,random_50,CD4 CTL,0.4444444444444445,0.5,4
P6,43,random_50,CD4 Naive,0.9715420251489081,0.9657894736842105,1520
P6,43,random_50,CD4 Proliferating,0.6363636363636364,0.6363636363636364,11
P6,43,random_50,CD4 TCM_1,0.717948717948718,0.6151797603195739,751
P6,43,random_50,CD4 TCM_2,0.7352941176470588,0.6578947368421053,38
P6,43,random_50,CD4 TCM_3,0.8920491273432449,0.9610027855153204,1436
P6,43,random_50,CD4 TEM_1,0.7430830039525692,0.7401574803149606,127
P6,43,random_50,CD4 TEM_2,0.48888888888888893,0.3235294117647059,34
P6,43,random_50,CD4 TEM_3,0.8132094943240453,0.8602620087336245,458
P6,43,random_50,CD4 TEM_4,0.0,0.0,10
P6,43,random_50,CD8 Naive,0.9805249788314988,0.9796954314720813,591
P6,43,random_50,CD8 Naive_2,0.7333333333333333,0.7096774193548387,31
P6,43,random_50,CD8 Proliferating,0.761904761904762,0.8888888888888888,9
P6,43,random_50,CD8 TCM_1,0.7719298245614036,0.806282722513089,191
P6,43,random_50,CD8 TCM_2,0.8378378378378378,0.9207920792079208,101
P6,43,random_50,CD8 TCM_3,0.6629213483146067,0.6082474226804123,97
P6,43,random_50,CD8 TEM_1,0.8391959798994976,0.8067632850241546,207
P6,43,random_50,CD8 TEM_2,0.7772020725388601,0.7978723404255319,94
P6,43,random_50,CD8 TEM_3,0.672566371681416,0.8085106382978723,47
P6,43,random_50,CD8 TEM_4,0.8789237668161435,0.8376068376068376,117
P6,43,random_50,CD8 TEM_5,0.0,0.0,4
P6,43,random_50,CD8 TEM_6,0.6153846153846153,0.5714285714285714,14
P6,43,random_50,Doublet,0.5735294117647058,0.43820224719101125,89
P6,43,random_50,Eryth,0.923076923076923,1.0,6
P6,43,random_50,HSPC,0.9333333333333333,0.875,8
P6,43,random_50,ILC,0.8666666666666665,0.9629629629629629,27
P6,43,random_50,MAIT,0.9794050343249429,0.9839080459770115,435
P6,43,random_50,NK Proliferating,0.859375,0.8088235294117647,68
P6,43,random_50,NK_1,0.48339483394833943,0.3659217877094972,358
P6,43,random_50,NK_2,0.9069767441860465,0.9454545454545454,1980
P6,43,random_50,NK_3,0.593607305936073,0.5313351498637602,367
P6,43,random_50,NK_4,0.6469673405909797,0.6910299003322259,301
P6,43,random_50,NK_CD56bright,0.910891089108911,0.9752650176678446,283
P6,43,random_50,Plasma,0.9787234042553191,1.0,23
P6,43,random_50,Plasmablast,1.0,1.0,2
P6,43,random_50,Platelet,0.9731182795698924,0.9627659574468085,376
P6,43,random_50,Treg Memory,0.8514851485148514,0.8775510204081632,49
P6,43,random_50,Treg Naive,0.6486486486486486,0.631578947368421,19
P6,43,random_50,cDC1,0.9411764705882353,0.8888888888888888,9
P6,43,random_50,cDC2_1,0.6571428571428571,0.71875,64
P6,43,random_50,cDC2_2,0.9433106575963718,0.9454545454545454,220
P6,43,random_50,dnT_1,0.0,0.0,2
P6,43,random_50,dnT_2,1.0,1.0,8
P6,43,random_50,gdT_1,0.9661016949152543,0.9553072625698324,179
P6,43,random_50,gdT_2,0.0,0.0,1
P6,43,random_50,gdT_3,0.8823529411764706,0.8571428571428571,35
P6,43,random_50,gdT_4,0.64,0.6666666666666666,24
P6,43,random_50,pDC,0.9935483870967742,1.0,77
P6,43,random_70,ASDC_mDC,1.0,1.0,5
P6,43,random_70,ASDC_pDC,0.8571428571428571,0.75,4
P6,43,random_70,B intermediate kappa,0.8797814207650273,0.8131313131313131,198
P6,43,random_70,B intermediate lambda,0.8119266055045871,0.7108433734939759,249
P6,43,random_70,B memory kappa,0.9205128205128206,0.9472295514511874,379
P6,43,random_70,B memory lambda,0.9015544041450778,0.9125874125874126,286
P6,43,random_70,B naive kappa,0.9061514195583595,0.9318734793187348,1233
P6,43,random_70,B naive lambda,0.8643570170287729,0.8568102444703143,859
P6,43,random_70,CD14 Mono,0.9875526103698398,0.9897684437264405,5571
P6,43,random_70,CD16 Mono,0.957426679280984,0.9583333333333334,1056
P6,43,random_70,CD4 CTL,0.22222222222222224,0.25,4
P6,43,random_70,CD4 Naive,0.9686157912124215,0.9644736842105263,1520
P6,43,random_70,CD4 Proliferating,0.6363636363636364,0.6363636363636364,11
P6,43,random_70,CD4 TCM_1,0.7315589353612167,0.640479360852197,751
P6,43,random_70,CD4 TCM_2,0.742857142857143,0.6842105263157895,38
P6,43,random_70,CD4 TCM_3,0.8667100130039012,0.9282729805013927,1436
P6,43,random_70,CD4 TEM_1,0.7185185185185186,0.7637795275590551,127
P6,43,random_70,CD4 TEM_2,0.5217391304347826,0.35294117647058826,34
P6,43,random_70,CD4 TEM_3,0.7130620985010706,0.7270742358078602,458
P6,43,random_70,CD4 TEM_4,0.18181818181818182,0.1,10
P6,43,random_70,CD8 Naive,0.9796610169491526,0.9780033840947546,591
P6,43,random_70,CD8 Naive_2,0.7540983606557377,0.7419354838709677,31
P6,43,random_70,CD8 Proliferating,0.761904761904762,0.8888888888888888,9
P6,43,random_70,CD8 TCM_1,0.8009708737864077,0.8638743455497382,191
P6,43,random_70,CD8 TCM_2,0.8476190476190476,0.8811881188118812,101
P6,43,random_70,CD8 TCM_3,0.7752808988764046,0.711340206185567,97
P6,43,random_70,CD8 TEM_1,0.8402948402948403,0.8260869565217391,207
P6,43,random_70,CD8 TEM_2,0.7999999999999999,0.8085106382978723,94
P6,43,random_70,CD8 TEM_3,0.5825242718446602,0.6382978723404256,47
P6,43,random_70,CD8 TEM_4,0.8711111111111111,0.8376068376068376,117
P6,43,random_70,CD8 TEM_5,0.0,0.0,4
P6,43,random_70,CD8 TEM_6,0.7407407407407408,0.7142857142857143,14
P6,43,random_70,Doublet,0.5925925925925926,0.449438202247191,89
P6,43,random_70,Eryth,0.923076923076923,1.0,6
P6,43,random_70,HSPC,0.9333333333333333,0.875,8
P6,43,random_70,ILC,0.912280701754386,0.9629629629629629,27
P6,43,random_70,MAIT,0.9781357882623707,0.9770114942528736,435
P6,43,random_70,NK Proliferating,0.9047619047619048,0.8382352941176471,68
P6,43,random_70,NK_1,0.46564885496183206,0.3407821229050279,358
P6,43,random_70,NK_2,0.9101505585235552,0.9464646464646465,1980
P6,43,random_70,NK_3,0.6201550387596899,0.6539509536784741,367
P6,43,random_70,NK_4,0.6825938566552902,0.6644518272425249,301
P6,43,random_70,NK_CD56bright,0.9378151260504202,0.9858657243816255,283
P6,43,random_70,Plasma,0.9787234042553191,1.0,23
P6,43,random_70,Plasmablast,1.0,1.0,2
P6,43,random_70,Platelet,0.9743589743589743,0.9601063829787234,376
P6,43,random_70,Treg Memory,0.8484848484848485,0.8571428571428571,49
P6,43,random_70,Treg Naive,0.6153846153846154,0.631578947368421,19
P6,43,random_70,cDC1,0.9411764705882353,0.8888888888888888,9
P6,43,random_70,cDC2_1,0.6285714285714286,0.6875,64
P6,43,random_70,cDC2_2,0.9330254041570438,0.9181818181818182,220
P6,43,random_70,dnT_1,0.0,0.0,2
P6,43,random_70,dnT_2,1.0,1.0,8
P6,43,random_70,gdT_1,0.9325513196480938,0.888268156424581,179
P6,43,random_70,gdT_2,0.1,1.0,1
P6,43,random_70,gdT_3,0.9428571428571428,0.9428571428571428,35
P6,43,random_70,gdT_4,0.6808510638297872,0.6666666666666666,24
P6,43,random_70,pDC,0.9871794871794872,1.0,77
P6,43,marker_memory,ASDC_mDC,1.0,1.0,5
P6,43,marker_memory,ASDC_pDC,1.0,1.0,4
P6,43,marker_memory,B intermediate kappa,0.883468834688347,0.8232323232323232,198
P6,43,marker_memory,B intermediate lambda,0.8322147651006712,0.7469879518072289,249
P6,43,marker_memory,B memory kappa,0.9182879377431906,0.9340369393139841,379
P6,43,marker_memory,B memory lambda,0.9094076655052266,0.9125874125874126,286
P6,43,marker_memory,B naive kappa,0.9047432379459037,0.9359286293592863,1233
P6,43,marker_memory,B naive lambda,0.8630460448642266,0.8509895227008148,859
P6,43,marker_memory,CD14 Mono,0.9894831460674157,0.9879734338538863,5571
P6,43,marker_memory,CD16 Mono,0.9594721960414703,0.9640151515151515,1056
P6,43,marker_memory,CD4 CTL,0.25,0.25,4
P6,43,marker_memory,CD4 Naive,0.9697975439761036,0.9611842105263158,1520
P6,43,marker_memory,CD4 Proliferating,0.6363636363636364,0.6363636363636364,11
P6,43,marker_memory,CD4 TCM_1,0.7026604068857589,0.5978695073235686,751
P6,43,marker_memory,CD4 TCM_2,0.7142857142857143,0.6578947368421053,38
P6,43,marker_memory,CD4 TCM_3,0.8897510507597801,0.958217270194986,1436
P6,43,marker_memory,CD4 TEM_1,0.7686567164179104,0.8110236220472441,127
P6,43,marker_memory,CD4 TEM_2,0.5833333333333334,0.4117647058823529,34
P6,43,marker_memory,CD4 TEM_3,0.8180883864337103,0.868995633187773,458
P6,43,marker_memory,CD4 TEM_4,0.18181818181818182,0.1,10
P6,43,marker_memory,CD8 Naive,0.9813874788494078,0.9813874788494078,591
P6,43,marker_memory,CD8 Naive_2,0.7457627118644068,0.7096774193548387,31
P6,43,marker_memory,CD8 Proliferating,0.761904761904762,0.8888888888888888,9
P6,43,marker_memory,CD8 TCM_1,0.7989417989417991,0.7905759162303665,191
P6,43,marker_memory,CD8 TCM_2,0.8720379146919431,0.9108910891089109,101
P6,43,marker_memory,CD8 TCM_3,0.8019323671497585,0.8556701030927835,97
P6,43,marker_memory,CD8 TEM_1,0.8418491484184915,0.8357487922705314,207
P6,43,marker_memory,CD8 TEM_2,0.823529411764706,0.8191489361702128,94
P6,43,marker_memory,CD8 TEM_3,0.6785714285714286,0.8085106382978723,47
P6,43,marker_memory,CD8 TEM_4,0.8818181818181818,0.8290598290598291,117
P6,43,marker_memory,CD8 TEM_5,0.0,0.0,4
P6,43,marker_memory,CD8 TEM_6,0.75,0.6428571428571429,14
P6,43,marker_memory,Doublet,0.7133757961783439,0.6292134831460674,89
P6,43,marker_memory,Eryth,0.923076923076923,1.0,6
P6,43,marker_memory,HSPC,0.9333333333333333,0.875,8
P6,43,marker_memory,ILC,0.9454545454545454,0.9629629629629629,27
P6,43,marker_memory,MAIT,0.9839816933638444,0.9885057471264368,435
P6,43,marker_memory,NK Proliferating,0.8617886178861789,0.7794117647058824,68
P6,43,marker_memory,NK_1,0.48031496062992124,0.3407821229050279,358
P6,43,marker_memory,NK_2,0.912137898012928,0.9621212121212122,1980
P6,43,marker_memory,NK_3,0.6361031518624642,0.6049046321525886,367
P6,43,marker_memory,NK_4,0.6655348047538201,0.6511627906976745,301
P6,43,marker_memory,NK_CD56bright,0.9046849757673667,0.9893992932862191,283
P6,43,marker_memory,Plasma,0.9787234042553191,1.0,23
P6,43,marker_memory,Plasmablast,1.0,1.0,2
P6,43,marker_memory,Platelet,0.9721115537848607,0.973404255319149,376
P6,43,marker_memory,Treg Memory,0.8571428571428571,0.8571428571428571,49
P6,43,marker_memory,Treg Naive,0.6486486486486486,0.631578947368421,19
P6,43,marker_memory,cDC1,1.0,1.0,9
P6,43,marker_memory,cDC2_1,0.6433566433566433,0.71875,64
P6,43,marker_memory,cDC2_2,0.9330254041570438,0.9181818181818182,220
P6,43,marker_memory,dnT_1,0.0,0.0,2
P6,43,marker_memory,dnT_2,1.0,1.0,8
P6,43,marker_memory,gdT_1,0.9715909090909092,0.9553072625698324,179
P6,43,marker_memory,gdT_2,0.0,0.0,1
P6,43,marker_memory,gdT_3,0.9428571428571428,0.9428571428571428,35
P6,43,marker_memory,gdT_4,0.7843137254901961,0.8333333333333334,24
P6,43,marker_memory,pDC,0.9935483870967742,1.0,77
P6,43,marker_tcell,ASDC_mDC,1.0,1.0,5
P6,43,marker_tcell,ASDC_pDC,1.0,1.0,4
P6,43,marker_tcell,B intermediate kappa,0.8900804289544235,0.8383838383838383,198
P6,43,marker_tcell,B intermediate lambda,0.8109339407744874,0.714859437751004,249
P6,43,marker_tcell,B memory kappa,0.9178617992177314,0.9287598944591029,379
P6,43,marker_tcell,B memory lambda,0.9055944055944056,0.9055944055944056,286
P6,43,marker_tcell,B naive kappa,0.9039812646370023,0.9391727493917275,1233
P6,43,marker_tcell,B naive lambda,0.858830478440638,0.8463329452852154,859
P6,43,marker_tcell,CD14 Mono,0.989581462187893,0.9888709387901633,5571
P6,43,marker_tcell,CD16 Mono,0.9603773584905659,0.9640151515151515,1056
P6,43,marker_tcell,CD4 CTL,0.3333333333333333,0.5,4
P6,43,marker_tcell,CD4 Naive,0.9655172413793105,0.9486842105263158,1520
P6,43,marker_tcell,CD4 Proliferating,0.6956521739130435,0.7272727272727273,11
P6,43,marker_tcell,CD4 TCM_1,0.6812842599843383,0.5792276964047937,751
P6,43,marker_tcell,CD4 TCM_2,0.7123287671232877,0.6842105263157895,38
P6,43,marker_tcell,CD4 TCM_3,0.884517766497462,0.9707520891364902,1436
P6,43,marker_tcell,CD4 TEM_1,0.7499999999999999,0.7795275590551181,127
P6,43,marker_tcell,CD4 TEM_2,0.5531914893617021,0.38235294117647056,34
P6,43,marker_tcell,CD4 TEM_3,0.8042553191489363,0.8253275109170306,458
P6,43,marker_tcell,CD4 TEM_4,0.18181818181818182,0.1,10
P6,43,marker_tcell,CD8 Naive,0.9830795262267343,0.9830795262267343,591
P6,43,marker_tcell,CD8 Naive_2,0.7666666666666667,0.7419354838709677,31
P6,43,marker_tcell,CD8 Proliferating,0.7999999999999999,0.8888888888888888,9
P6,43,marker_tcell,CD8 TCM_1,0.779291553133515,0.7486910994764397,191
P6,43,marker_tcell,CD8 TCM_2,0.8396226415094339,0.8811881188118812,101
P6,43,marker_tcell,CD8 TCM_3,0.7741935483870968,0.865979381443299,97
P6,43,marker_tcell,CD8 TEM_1,0.8463476070528966,0.8115942028985508,207
P6,43,marker_tcell,CD8 TEM_2,0.8082901554404145,0.8297872340425532,94
P6,43,marker_tcell,CD8 TEM_3,0.6324786324786325,0.7872340425531915,47
